model_id,model_name,class_type,candidate_id,window_id,val_accuracy,val_n_obs,val_cumulative_return,val_mean_return,val_volatility,val_sharpe,val_hit_rate,val_active_rate,selected_abs_threshold_train_only,multiclass_quantile,C,hidden_layer_sizes,alpha,learning_rate_init,selection_metric,selection_metric_filled,rank_within_window,selected
logit_binary,logit,binary,cand_004,win_01,0.42857142857142855,63.0,-0.09651170423685507,-0.0014697908901066593,0.01702257527662908,-0.08634362699071682,0.42857142857142855,1.0,,,10.0,,,,-0.08634362699071682,-0.08634362699071682,1,1
logit_binary,logit,binary,cand_005,win_01,0.42857142857142855,63.0,-0.09651170423685507,-0.0014697908901066593,0.01702257527662908,-0.08634362699071682,0.42857142857142855,1.0,,,100.0,,,,-0.08634362699071682,-0.08634362699071682,2,0
logit_binary,logit,binary,cand_001,win_01,0.4126984126984127,63.0,-0.21110564661987397,-0.00361889194794323,0.01671961027630377,-0.21644595108010278,0.4126984126984127,1.0,,,0.01,,,,-0.21644595108010278,-0.21644595108010278,3,0
logit_binary,logit,binary,cand_002,win_01,0.4126984126984127,63.0,-0.21110564661987397,-0.00361889194794323,0.01671961027630377,-0.21644595108010278,0.4126984126984127,1.0,,,0.1,,,,-0.21644595108010278,-0.21644595108010278,4,0
logit_binary,logit,binary,cand_003,win_01,0.4126984126984127,63.0,-0.21110564661987397,-0.00361889194794323,0.01671961027630377,-0.21644595108010278,0.4126984126984127,1.0,,,1.0,,,,-0.21644595108010278,-0.21644595108010278,5,0
logit_binary,logit,binary,cand_003,win_02,0.5245901639344263,61.0,0.055667392330299714,0.0010149637087553047,0.016078753669378713,0.06312452629262297,0.5245901639344263,1.0,,,1.0,,,,0.06312452629262297,0.06312452629262297,1,1
logit_binary,logit,binary,cand_002,win_02,0.5081967213114754,61.0,0.052755100501250096,0.000969776960498095,0.016087887777382476,0.06027994314216177,0.5081967213114754,1.0,,,0.1,,,,0.06027994314216177,0.06027994314216177,2,0
logit_binary,logit,binary,cand_001,win_02,0.4262295081967213,61.0,-0.05041594554268991,-0.0007201056632318783,0.016088565879185935,-0.04475884728566714,0.4262295081967213,1.0,,,0.01,,,,-0.04475884728566714,-0.04475884728566714,3,0
logit_binary,logit,binary,cand_004,win_02,0.5081967213114754,61.0,-0.05494779038864739,-0.0007987127658569344,0.016076228220157168,-0.04968284568487706,0.5081967213114754,1.0,,,10.0,,,,-0.04968284568487706,-0.04968284568487706,4,0
logit_binary,logit,binary,cand_005,win_02,0.3442622950819672,61.0,-0.17868605572863394,-0.0030985810318823986,0.015829475710155253,-0.19574754645187223,0.3442622950819672,1.0,,,100.0,,,,-0.19574754645187223,-0.19574754645187223,5,0
