beta,alpha,information_ratio,model_name,class_type,model_id,window_id,split,strategy_name,benchmark_name
0.0,0.0,,logit,multiclass,logit_multiclass,win_12,val,strategy_gross,benchmark_random_walk
0.0,0.0,,logit,multiclass,logit_multiclass,win_12,val,strategy_net,benchmark_nvda_minus_tsla
0.0,0.0,,logit,multiclass,logit_multiclass,win_12,val,strategy_net,benchmark_mom21
0.0,0.0,,logit,multiclass,logit_multiclass,win_12,val,strategy_net,benchmark_random_walk
0.0,0.0,,logit,multiclass,logit_multiclass,win_12,test,strategy_gross,benchmark_nvda_minus_tsla
0.0,0.0,,logit,multiclass,logit_multiclass,win_12,test,strategy_gross,benchmark_mom21
0.0,0.0,,logit,multiclass,logit_multiclass,win_12,test,strategy_gross,benchmark_random_walk
0.0,0.0,,logit,multiclass,logit_multiclass,win_12,test,strategy_net,benchmark_nvda_minus_tsla
0.0,0.0,,logit,multiclass,logit_multiclass,win_12,test,strategy_net,benchmark_mom21
0.0,0.0,,logit,multiclass,logit_multiclass,win_12,test,strategy_net,benchmark_random_walk
-0.03203832704800712,-1.5316267189283028e-05,-0.0029871507375312137,logit,multiclass,logit_multiclass,win_13,train,strategy_gross,benchmark_nvda_minus_tsla
-0.024797403899408526,-3.882134602972441e-05,-0.007556652427795724,logit,multiclass,logit_multiclass,win_13,train,strategy_gross,benchmark_mom21
-0.05855011236358304,-6.85974795601312e-05,-0.013535042709317009,logit,multiclass,logit_multiclass,win_13,train,strategy_gross,benchmark_random_walk
-0.03218846300613494,-2.2122850722865074e-05,-0.0043091803406172255,logit,multiclass,logit_multiclass,win_13,train,strategy_net,benchmark_nvda_minus_tsla
-0.0248079064841937,-4.576830308165945e-05,-0.008897263229846408,logit,multiclass,logit_multiclass,win_13,train,strategy_net,benchmark_mom21
-0.05858397630818715,-7.556056044754353e-05,-0.014889191906614228,logit,multiclass,logit_multiclass,win_13,train,strategy_net,benchmark_random_walk
-0.2539950868387499,8.475985198478903e-05,0.005292299715496967,logit,multiclass,logit_multiclass,win_13,val,strategy_gross,benchmark_nvda_minus_tsla
0.0740067717268678,0.002050305750538361,0.1184584419410062,logit,multiclass,logit_multiclass,win_13,val,strategy_gross,benchmark_mom21
0.04999581638685603,0.0022721643671879095,0.13074912159304725,logit,multiclass,logit_multiclass,win_13,val,strategy_gross,benchmark_random_walk
-0.25412634123662986,4.342444270825255e-05,0.002714010822071438,logit,multiclass,logit_multiclass,win_13,val,strategy_net,benchmark_nvda_minus_tsla
0.07378967726780884,0.0020099667868197454,0.11621022322356084,logit,multiclass,logit_multiclass,win_13,val,strategy_net,benchmark_mom21
0.04979757234761026,0.0022309399245155166,0.12846944703399857,logit,multiclass,logit_multiclass,win_13,val,strategy_net,benchmark_random_walk
-0.030157359807169697,-0.0040717426095833115,-0.1927582025092392,logit,multiclass,logit_multiclass,win_13,test,strategy_gross,benchmark_nvda_minus_tsla
0.20694269749257896,-0.0050594426684652674,-0.24470263966956407,logit,multiclass,logit_multiclass,win_13,test,strategy_gross,benchmark_mom21
0.14592542654156518,-0.004597229231010721,-0.2199423667333533,logit,multiclass,logit_multiclass,win_13,test,strategy_gross,benchmark_random_walk
-0.0300599597409716,-0.004137689444479466,-0.19618365251403486,logit,multiclass,logit_multiclass,win_13,test,strategy_net,benchmark_nvda_minus_tsla
0.2070725696057238,-0.005125563804127638,-0.24830933842091804,logit,multiclass,logit_multiclass,win_13,test,strategy_net,benchmark_mom21
0.14323276189567857,-0.004655237967762282,-0.22297978625519072,logit,multiclass,logit_multiclass,win_13,test,strategy_net,benchmark_random_walk
0.0,0.0,,logit,multiclass,logit_multiclass,win_14,train,strategy_gross,benchmark_nvda_minus_tsla
0.0,0.0,,logit,multiclass,logit_multiclass,win_14,train,strategy_gross,benchmark_mom21
0.0,0.0,,logit,multiclass,logit_multiclass,win_14,train,strategy_gross,benchmark_random_walk
0.0,0.0,,logit,multiclass,logit_multiclass,win_14,train,strategy_net,benchmark_nvda_minus_tsla
0.0,0.0,,logit,multiclass,logit_multiclass,win_14,train,strategy_net,benchmark_mom21
0.0,0.0,,logit,multiclass,logit_multiclass,win_14,train,strategy_net,benchmark_random_walk
0.0,0.0,,logit,multiclass,logit_multiclass,win_14,val,strategy_gross,benchmark_nvda_minus_tsla
0.0,0.0,,logit,multiclass,logit_multiclass,win_14,val,strategy_gross,benchmark_mom21
