cumulative_return,mean_return,volatility,sharpe,hit_rate,n_obs,active_rate,model_name,class_type,model_id,window_id,split,portfolio_name
92293.12374753639,0.009245109031189741,0.015380783951845223,0.6010817823158234,0.8426073131955485,1258.0,1.0,nn,binary,nn_binary,win_01,train,strategy_gross
70381.27544721901,0.009027700446134096,0.015378160176100107,0.5870468471361387,0.8330683624801272,1258.0,1.0,nn,binary,nn_binary,win_01,train,strategy_net
-0.7315482178733554,-0.0008829287480232012,0.017925634423102892,-0.049255090625147754,0.4825119236883943,1258.0,,nn,binary,nn_binary,win_01,train,benchmark_nvda_minus_tsla
1.4833195655286109,0.0008829287480232012,0.017925634423102892,0.049255090625147754,0.5166931637519873,1258.0,,nn,binary,nn_binary,win_01,train,benchmark_tsla_minus_nvda
1.1229411617530332,0.0007580124796026813,0.017931355576101603,0.04227301591258045,0.5015898251192369,1258.0,1.0,nn,binary,nn_binary,win_01,train,benchmark_mom21
-0.41881769326788454,-0.0002695731270262559,0.017939607425808177,-0.015026701567529516,0.4912559618441971,1258.0,0.9992050874403816,nn,binary,nn_binary,win_01,train,benchmark_random_walk
0.45507641951077415,0.006093497312242806,0.01593536459722924,0.3823883209614365,0.7301587301587301,63.0,1.0,nn,binary,nn_binary,win_01,val,strategy_gross
0.438508715617832,0.0059109576297031235,0.015951634974276614,0.3705549706494069,0.6984126984126984,63.0,1.0,nn,binary,nn_binary,win_01,val,strategy_net
0.23012646542584703,0.0034306089713205387,0.01672442928774272,0.20512562266234224,0.5714285714285714,63.0,,nn,binary,nn_binary,win_01,val,benchmark_nvda_minus_tsla
-0.20166073316177524,-0.0034306089713205387,0.01672442928774272,-0.20512562266234224,0.42857142857142855,63.0,,nn,binary,nn_binary,win_01,val,benchmark_tsla_minus_nvda
0.21780251718724464,0.00327078761305536,0.016756933965463607,0.19519009979967233,0.5714285714285714,63.0,1.0,nn,binary,nn_binary,win_01,val,benchmark_mom21
-0.1901133638304061,-0.003199948311584238,0.01677082620506628,-0.19080445247340108,0.4603174603174603,63.0,1.0,nn,binary,nn_binary,win_01,val,benchmark_random_walk
0.2904060139743181,0.004306932240850189,0.015528047770066413,0.2773646954611197,0.5901639344262295,61.0,1.0,nn,binary,nn_binary,win_01,test,strategy_gross
0.2782727557954481,0.004151194535932156,0.015512720108360965,0.2675993962976723,0.5901639344262295,61.0,1.0,nn,binary,nn_binary,win_01,test,strategy_net
0.00903756586393456,0.0002746428323758111,0.016121489017314607,0.017035822936754944,0.5081967213114754,61.0,,nn,binary,nn_binary,win_01,test,benchmark_nvda_minus_tsla
-0.02430228668940826,-0.0002746428323758111,0.016121489017314607,-0.017035822936754944,0.4918032786885246,61.0,,nn,binary,nn_binary,win_01,test,benchmark_tsla_minus_nvda
0.022445868230284827,0.000491220406259221,0.016116258090922028,0.030479805143845136,0.47540983606557374,61.0,1.0,nn,binary,nn_binary,win_01,test,benchmark_mom21
-0.03284243525542574,-0.0004187732039220803,0.016118337386941167,-0.025981166287123634,0.5245901639344263,61.0,1.0,nn,binary,nn_binary,win_01,test,benchmark_random_walk
158323.2368115679,0.009666969749018524,0.014627398257699232,0.6608810110116642,0.8744038155802861,1258.0,1.0,nn,binary,nn_binary,win_02,train,strategy_gross
121955.75717861837,0.009457510289559063,0.01462268526045523,0.6467697362765117,0.8600953895071543,1258.0,1.0,nn,binary,nn_binary,win_02,train,strategy_net
-0.6562055051238644,-0.0006937814551068031,0.017521521401005487,-0.039595959690292074,0.4864864864864865,1258.0,,nn,binary,nn_binary,win_02,train,benchmark_nvda_minus_tsla
0.975170635424377,0.0006937814551068031,0.017521521401005487,0.039595959690292074,0.5127186009538951,1258.0,,nn,binary,nn_binary,win_02,train,benchmark_tsla_minus_nvda
1.7429354065621414,0.0009545514151937036,0.01750924140434068,0.05451700579998073,0.5071542130365659,1258.0,1.0,nn,binary,nn_binary,win_02,train,benchmark_mom21
-0.5222499362506043,-0.0004324876975752428,0.01752403842371839,-0.02467968210968315,0.48966613672496023,1258.0,0.9992050874403816,nn,binary,nn_binary,win_02,train,benchmark_random_walk
0.8003507859389758,0.009764950173160418,0.012768539640452875,0.7647664061928756,0.8524590163934426,61.0,1.0,nn,binary,nn_binary,win_02,val,strategy_gross
0.7826495242887526,0.009601015746930907,0.012735008637927566,0.7539072818794201,0.8524590163934426,61.0,1.0,nn,binary,nn_binary,win_02,val,strategy_net
0.00903756586393456,0.0002746428323758111,0.016121489017314607,0.017035822936754944,0.5081967213114754,61.0,,nn,binary,nn_binary,win_02,val,benchmark_nvda_minus_tsla
-0.02430228668940826,-0.0002746428323758111,0.016121489017314607,-0.017035822936754944,0.4918032786885246,61.0,,nn,binary,nn_binary,win_02,val,benchmark_tsla_minus_nvda
0.022445868230284827,0.000491220406259221,0.016116258090922028,0.030479805143845136,0.47540983606557374,61.0,1.0,nn,binary,nn_binary,win_02,val,benchmark_mom21
-0.03284243525542574,-0.0004187732039220803,0.016118337386941167,-0.025981166287123634,0.5245901639344263,61.0,1.0,nn,binary,nn_binary,win_02,val,benchmark_random_walk
0.112630256065128,0.0017632601049797658,0.015679988010893004,0.11245289880035723,0.5846153846153846,65.0,1.0,nn,binary,nn_binary,win_02,test,strategy_gross
0.10488226475727291,0.001655567797287458,0.015679052862531205,0.10559105909029924,0.5846153846153846,65.0,1.0,nn,binary,nn_binary,win_02,test,strategy_net
0.21665892232702233,0.0031368966311932046,0.015460459803453211,0.20289801668722393,0.5384615384615384,65.0,,nn,binary,nn_binary,win_02,test,benchmark_nvda_minus_tsla
-0.1910892262728403,-0.0031368966311932046,0.015460459803453211,-0.20289801668722393,0.46153846153846156,65.0,,nn,binary,nn_binary,win_02,test,benchmark_tsla_minus_nvda
0.18455566038883475,0.0027253730974891297,0.015539497225023135,0.17538360849284634,0.5076923076923077,65.0,1.0,nn,binary,nn_binary,win_02,test,benchmark_mom21
0.016306489582210704,0.00037418901889740245,0.01577585130816472,0.02371910152980097,0.5384615384615384,65.0,1.0,nn,binary,nn_binary,win_02,test,benchmark_random_walk
105446.91162506976,0.009345576293480987,0.014441387725982646,0.6471383824607534,0.8798727128082736,1257.0,1.0,nn,binary,nn_binary,win_03,train,strategy_gross
80701.81952520787,0.0091307791574428,0.014433009105970486,0.6326317048927573,0.8647573587907716,1257.0,1.0,nn,binary,nn_binary,win_03,train,strategy_net
-0.7142491965807571,-0.000847134974419113,0.017182689100700425,-0.049301652928387146,0.48607796340493237,1257.0,,nn,binary,nn_binary,win_03,train,benchmark_nvda_minus_tsla
1.4118412886628207,0.000847134974419113,0.017182689100700425,0.049301652928387146,0.513126491646778,1257.0,,nn,binary,nn_binary,win_03,train,benchmark_tsla_minus_nvda
0.9772384726571293,0.0006892274432271262,0.01718975279296147,0.04009525043951404,0.5011933174224343,1257.0,1.0,nn,binary,nn_binary,win_03,train,benchmark_mom21
-0.6310436511316236,-0.0006441719935232741,0.017185495361458906,-0.03748346963381271,0.48766905330151156,1257.0,0.9992044550517104,nn,binary,nn_binary,win_03,train,benchmark_random_walk
