model_id,model_name,class_type,candidate_id,window_id,val_accuracy,val_n_obs,val_cumulative_return,val_mean_return,val_volatility,val_sharpe,val_hit_rate,val_active_rate,selected_abs_threshold_train_only,multiclass_quantile,C,hidden_layer_sizes,alpha,learning_rate_init,selection_metric,selection_metric_filled,rank_within_window,selected
nn_multiclass,nn,multiclass,cand_075,win_23,0.7142857142857143,63.0,0.1123873358438876,0.0017145896205014426,0.006825729748782045,0.2511950639134793,0.07936507936507936,0.1111111111111111,0.027072233245273428,0.67,,"(32, 16)",0.0001,0.0005,0.2511950639134793,0.2511950639134793,1,1
nn_multiclass,nn,multiclass,cand_089,win_24,0.4375,64.0,0.22033137580722295,0.0031796957988583178,0.011381815754261946,0.27936630389291567,0.515625,0.796875,0.01788171717763226,0.5,,"(32, 16)",0.01,0.0005,0.27936630389291567,0.27936630389291567,1,1
nn_multiclass,nn,multiclass,cand_086,win_25,0.42857142857142855,63.0,0.1369054591274559,0.0020598502897006144,0.006611641296770222,0.3115490083690488,0.1746031746031746,0.19047619047619047,0.023001944267901784,0.6,,"(32, 16)",0.001,0.001,0.3115490083690488,0.3115490083690488,1,1
nn_multiclass,nn,multiclass,cand_047,win_26,0.5806451612903226,62.0,0.1439035644905382,0.0021945922197978227,0.007016666117761161,0.312768511849622,0.14516129032258066,0.1774193548387097,0.02858430354841861,0.67,,"(32,)",0.0001,0.001,0.312768511849622,0.312768511849622,1,1
nn_multiclass,nn,multiclass,cand_062,win_27,0.5555555555555556,63.0,0.06362938838525944,0.0009864060208835974,0.003721664184017088,0.26504433826130197,0.15873015873015872,0.20634920634920634,0.024067295259705697,0.6,,"(32,)",0.01,0.001,0.26504433826130197,0.26504433826130197,1,1
nn_multiclass,nn,multiclass,cand_098,win_28,0.578125,64.0,0.2060672015490621,0.0029694420458140805,0.008806845387581027,0.33717431329059544,0.265625,0.34375,0.024032334435857658,0.6,,"(64, 32)",1e-05,0.0005,0.33717431329059544,0.33717431329059544,1,1
nn_multiclass,nn,multiclass,cand_086,win_29,0.5238095238095238,63.0,0.0005807947124372159,5.6959739291133765e-05,0.009897190858381436,0.005755142050524105,0.07936507936507936,0.20634920634920634,0.02413591113185368,0.6,,"(32, 16)",0.001,0.001,0.005755142050524105,0.005755142050524105,1,1
nn_multiclass,nn,multiclass,cand_111,win_30,0.47540983606557374,61.0,0.16689714331348338,0.002624786741750523,0.013747165117934574,0.19093294648263312,0.2786885245901639,0.4426229508196721,0.02916281712594603,0.67,,"(64, 32)",0.0001,0.001,0.19093294648263312,0.19093294648263312,1,1
nn_multiclass,nn,multiclass,cand_098,win_31,0.5873015873015873,63.0,0.13773491324672937,0.002088109487176712,0.008821564277842085,0.2367051263710229,0.15873015873015872,0.2222222222222222,0.024870738812923315,0.6,,"(64, 32)",1e-05,0.0005,0.2367051263710229,0.2367051263710229,1,1
nn_multiclass,nn,multiclass,cand_071,win_32,0.640625,64.0,0.06874770702479105,0.0010478956225685575,0.004166813231597334,0.25148610324606513,0.140625,0.171875,0.029726378925557337,0.67,,"(32, 16)",1e-05,0.001,0.25148610324606513,0.25148610324606513,1,1
nn_multiclass,nn,multiclass,cand_023,win_33,0.5873015873015873,63.0,0.12655629958899217,0.0019136566403963888,0.006460252309415698,0.29622010855632835,0.2222222222222222,0.30158730158730157,0.029674376483007463,0.67,,"(16,)",0.001,0.001,0.29622010855632835,0.29622010855632835,1,1
nn_multiclass,nn,multiclass,cand_068,win_34,0.6031746031746031,63.0,0.05948741380176825,0.0009239102247280347,0.003586272034322152,0.2576241333300486,0.07936507936507936,0.09523809523809523,0.03558958312867977,0.75,,"(32, 16)",1e-05,0.0005,0.2576241333300486,0.2576241333300486,1,1
nn_multiclass,nn,multiclass,cand_077,win_35,0.4126984126984127,63.0,0.3592306217160788,0.004988368172437292,0.01464074211429301,0.3407182596002017,0.3968253968253968,0.5555555555555556,0.019325023643390282,0.5,,"(32, 16)",0.0001,0.001,0.3407182596002017,0.3407182596002017,1,1
nn_multiclass,nn,multiclass,cand_038,win_36,0.4375,64.0,0.21361283943950227,0.0030866587547689686,0.010829764445073088,0.28501624115870944,0.28125,0.40625,0.026369726404467636,0.6,,"(32,)",1e-05,0.001,0.28501624115870944,0.28501624115870944,1,1
nn_multiclass,nn,multiclass,cand_022,win_37,0.42857142857142855,63.0,0.3719341790888344,0.0051490600750627915,0.015573222535236023,0.3306354907221361,0.30158730158730157,0.4444444444444444,0.026800367478375175,0.6,,"(16,)",0.001,0.001,0.3306354907221361,0.3306354907221361,1,1
nn_multiclass,nn,multiclass,cand_106,win_38,0.5333333333333333,60.0,0.1678718441679461,0.0026484221093711164,0.011006771044953406,0.2406175342936215,0.18333333333333332,0.23333333333333334,0.0275504839770885,0.6,,"(64, 32)",0.0001,0.0005,0.2406175342936215,0.2406175342936215,1,1
nn_multiclass,nn,multiclass,cand_110,win_39,0.4603174603174603,63.0,0.23141055541141275,0.0033672706517382653,0.010897435986688122,0.3089965984522956,0.31746031746031744,0.47619047619047616,0.027132746198786386,0.6,,"(64, 32)",0.0001,0.001,0.3089965984522956,0.3089965984522956,1,1
nn_multiclass,nn,multiclass,cand_072,win_40,0.5396825396825397,63.0,0.15345866605016423,0.0023099300445371803,0.009236194286140052,0.25009543681898183,0.23809523809523808,0.36507936507936506,0.03756139057861063,0.75,,"(32, 16)",1e-05,0.001,0.25009543681898183,0.25009543681898183,1,1
