model_id,model_name,class_type,candidate_id,window_id,val_accuracy,val_n_obs,val_cumulative_return,val_mean_return,val_volatility,val_sharpe,val_hit_rate,val_active_rate,selected_abs_threshold_train_only,multiclass_quantile,C,hidden_layer_sizes,alpha,learning_rate_init,selection_metric,selection_metric_filled,rank_within_window,selected
nn_binary,nn,binary,cand_004,win_11,0.515625,64.0,0.24260705114443604,0.00351387686990163,0.015322328300899598,0.22933047777701804,0.515625,1.0,,,,"(16,)",0.0001,0.001,0.22933047777701804,0.22933047777701804,1,1
nn_binary,nn,binary,cand_021,win_12,0.484375,64.0,0.02997887326808657,0.0006817404417028853,0.021041642538531472,0.03239958289636761,0.484375,1.0,,,,"(32, 16)",0.001,0.0005,0.03239958289636761,0.03239958289636761,1,1
nn_binary,nn,binary,cand_022,win_13,0.5161290322580645,62.0,0.1174978096693835,0.0021836924997388654,0.02811641255367986,0.07766611389592322,0.5,1.0,,,,"(32, 16)",0.001,0.001,0.07766611389592322,0.07766611389592322,1,1
nn_binary,nn,binary,cand_020,win_14,0.5245901639344263,61.0,0.07550699208811351,0.0014175986536446492,0.02150300795112076,0.06592559779855182,0.5245901639344263,1.0,,,,"(32, 16)",0.0001,0.001,0.06592559779855182,0.06592559779855182,1,1
nn_binary,nn,binary,cand_001,win_15,0.5,64.0,0.12348214987564443,0.0018969094634625587,0.012464564413372712,0.1521841759209366,0.484375,1.0,,,,"(16,)",1e-05,0.0005,0.1521841759209366,0.1521841759209366,1,1
nn_binary,nn,binary,cand_029,win_16,0.578125,64.0,0.20800475905709015,0.00304466993896633,0.013423536690372617,0.22681577956649623,0.578125,1.0,,,,"(64, 32)",0.001,0.0005,0.22681577956649623,0.22681577956649623,1,1
nn_binary,nn,binary,cand_016,win_17,0.5396825396825397,63.0,0.1620309051641715,0.0025292980363840543,0.017220769575856235,0.14687485511275677,0.5396825396825397,1.0,,,,"(32,)",0.01,0.001,0.14687485511275677,0.14687485511275677,1,1
nn_binary,nn,binary,cand_009,win_18,0.5,62.0,0.11104650212035394,0.002202295484529789,0.031873469829325894,0.06909493997115802,0.5,1.0,,,,"(32,)",1e-05,0.0005,0.06909493997115802,0.06909493997115802,1,1
nn_binary,nn,binary,cand_020,win_19,0.4444444444444444,63.0,0.05411002898299655,0.0010560000644323163,0.021183395477114907,0.049850368208115954,0.4444444444444444,1.0,,,,"(32, 16)",0.0001,0.001,0.049850368208115954,0.049850368208115954,1,1
nn_binary,nn,binary,cand_016,win_20,0.5873015873015873,63.0,0.31080688743480844,0.004614120625310611,0.02510863537777442,0.1837662842240691,0.5714285714285714,1.0,,,,"(32,)",0.01,0.001,0.1837662842240691,0.1837662842240691,1,1
