beta,alpha,information_ratio,model_name,class_type,model_id,window_id,split,strategy_name,benchmark_name
-0.1847076711745763,-0.0004891561878081076,-0.030878766252561255,logit,binary,logit_binary,win_01,test,strategy_gross,benchmark_random_walk
0.6290331007185752,-0.0006911223740500126,-0.05520399585207323,logit,binary,logit_binary,win_01,test,strategy_net,benchmark_nvda_minus_tsla
0.07432882390750635,-0.0005548747766871395,-0.0345356296155561,logit,binary,logit_binary,win_01,test,strategy_net,benchmark_mom21
-0.1841647494383087,-0.0005954862037823121,-0.03760448813911773,logit,binary,logit_binary,win_01,test,strategy_net,benchmark_random_walk
-0.2796366087655067,0.001273438823598962,0.07592327883507533,logit,binary,logit_binary,win_02,train,strategy_gross,benchmark_nvda_minus_tsla
0.15836321178460475,0.0013162796890058123,0.0762959046056827,logit,binary,logit_binary,win_02,train,strategy_gross,benchmark_mom21
-0.04811405054021503,0.0014466367819902703,0.08288591102001971,logit,binary,logit_binary,win_02,train,strategy_gross,benchmark_random_walk
-0.27977197894958233,0.0011994180382311605,0.07148590074085656,logit,binary,logit_binary,win_02,train,strategy_net,benchmark_nvda_minus_tsla
0.15917473422716155,0.0012415781810652929,0.07194966545317986,logit,binary,logit_binary,win_02,train,strategy_net,benchmark_mom21
-0.04779136630254337,0.0013728494709087497,0.0786294055103164,logit,binary,logit_binary,win_02,train,strategy_net,benchmark_random_walk
0.7958097706402387,0.002241318063970263,0.23727603572683958,logit,binary,logit_binary,win_02,val,strategy_gross,benchmark_nvda_minus_tsla
0.1973797459060077,0.0023629245544399516,0.15136124021915848,logit,binary,logit_binary,win_02,val,strategy_gross,benchmark_mom21
-0.12149168843275787,0.002409004049796353,0.15236107710965657,logit,binary,logit_binary,win_02,val,strategy_gross,benchmark_random_walk
0.7961228429604552,0.0021346747038523193,0.2266184487112605,logit,binary,logit_binary,win_02,val,strategy_net,benchmark_nvda_minus_tsla
0.19793274744037528,0.002256095531752397,0.1446441078913189,logit,binary,logit_binary,win_02,val,strategy_net,benchmark_mom21
-0.12182514210115605,0.0023023070312860982,0.14572618698128806,logit,binary,logit_binary,win_02,val,strategy_net,benchmark_random_walk
0.5990690888708986,0.00044148058310984194,0.03514818943427976,logit,binary,logit_binary,win_02,test,strategy_gross,benchmark_nvda_minus_tsla
0.3213866898460017,0.0014447997514435704,0.09771801676771448,logit,binary,logit_binary,win_02,test,strategy_gross,benchmark_mom21
-0.44948808162966786,0.0024888918941120266,0.17903065387335673,logit,binary,logit_binary,win_02,test,strategy_gross,benchmark_random_walk
0.5999846614190539,0.0003770700651294589,0.030009792410212177,logit,binary,logit_binary,win_02,test,strategy_net,benchmark_nvda_minus_tsla
0.3214180625410504,0.0013831757876060272,0.09347172580341921,logit,binary,logit_binary,win_02,test,strategy_net,benchmark_mom21
-0.450744054781178,0.0024278234039348907,0.17459708508592459,logit,binary,logit_binary,win_02,test,strategy_net,benchmark_random_walk
-0.31370379133888165,0.0016020751812607045,0.09871007520330076,logit,binary,logit_binary,win_03,train,strategy_gross,benchmark_nvda_minus_tsla
0.061942393027420314,0.0018251322373380881,0.1069291157846089,logit,binary,logit_binary,win_03,train,strategy_gross,benchmark_mom21
-0.20119502398760628,0.001738220434822687,0.10378291449134794,logit,binary,logit_binary,win_03,train,strategy_gross,benchmark_random_walk
-0.31416834347272504,0.001526502645287319,0.09403937937027443,logit,binary,logit_binary,win_03,train,strategy_net,benchmark_nvda_minus_tsla
0.06247270829607205,0.0017495877318880056,0.10247730449803821,logit,binary,logit_binary,win_03,train,strategy_net,benchmark_mom21
-0.200863601140027,0.0016632549305257464,0.09927054424908138,logit,binary,logit_binary,win_03,train,strategy_net,benchmark_random_walk
-0.08345444024333663,0.0012491684773258066,0.07958508454338428,logit,binary,logit_binary,win_03,val,strategy_gross,benchmark_nvda_minus_tsla
-0.3647609754134968,0.0019814902742742073,0.13485423741890665,logit,binary,logit_binary,win_03,val,strategy_gross,benchmark_mom21
0.09932506034272474,0.0009502141779868001,0.06063593779279904,logit,binary,logit_binary,win_03,val,strategy_gross,benchmark_random_walk
-0.08284251016982247,0.0011626335313242894,0.07394725771822436,logit,binary,logit_binary,win_03,val,strategy_net,benchmark_nvda_minus_tsla
-0.3637794490101047,0.0018941998640045427,0.1286220491131616,logit,binary,logit_binary,win_03,val,strategy_net,benchmark_mom21
0.09864483120133474,0.0008658533276464575,0.05515832072030992,logit,binary,logit_binary,win_03,val,strategy_net,benchmark_random_walk
-0.5418804990272803,-0.00013335911963019645,-0.015401487014421516,logit,binary,logit_binary,win_03,test,strategy_gross,benchmark_nvda_minus_tsla
-0.5097965244932571,-0.00037375692002432267,-0.042346772861212426,logit,binary,logit_binary,win_03,test,strategy_gross,benchmark_mom21
-0.08701233846085071,-0.0017423874175711215,-0.1715035938923887,logit,binary,logit_binary,win_03,test,strategy_gross,benchmark_random_walk
-0.543634009305838,-0.00020660718774669854,-0.02386704795083279,logit,binary,logit_binary,win_03,test,strategy_net,benchmark_nvda_minus_tsla
-0.5117565723337244,-0.00044701175004693036,-0.05066350399154144,logit,binary,logit_binary,win_03,test,strategy_net,benchmark_mom21
-0.08893829094162298,-0.0018227685369200121,-0.17931704367027237,logit,binary,logit_binary,win_03,test,strategy_net,benchmark_random_walk
-0.3047001573461466,0.0011047590927671749,0.06812352963267904,logit,binary,logit_binary,win_04,train,strategy_gross,benchmark_nvda_minus_tsla
0.049440340245362056,0.0012260315398597576,0.07207825587413244,logit,binary,logit_binary,win_04,train,strategy_gross,benchmark_mom21
-0.20343291391548085,0.0011323670279593087,0.06791505893664423,logit,binary,logit_binary,win_04,train,strategy_gross,benchmark_random_walk
-0.30519406366938884,0.0010516432095887009,0.0648465011017322,logit,binary,logit_binary,win_04,train,strategy_net,benchmark_nvda_minus_tsla
0.049436125302157935,0.00117317288514518,0.06895857887272897,logit,binary,logit_binary,win_04,train,strategy_net,benchmark_mom21
-0.20320540158833378,0.00107964984852319,0.06473831858385334,logit,binary,logit_binary,win_04,train,strategy_net,benchmark_random_walk
0.7771743570198628,0.0016586010134993934,0.29232169220727194,logit,binary,logit_binary,win_04,val,strategy_gross,benchmark_nvda_minus_tsla
0.7479103374077861,0.001961761221502255,0.32824319099623084,logit,binary,logit_binary,win_04,val,strategy_gross,benchmark_mom21
-0.30914003983430627,0.0034579729088805213,0.38221114759990016,logit,binary,logit_binary,win_04,val,strategy_gross,benchmark_random_walk
0.7813062913473061,0.0015689841149297413,0.27940600351464745,logit,binary,logit_binary,win_04,val,strategy_net,benchmark_nvda_minus_tsla
0.751742817683765,0.0018741135812923248,0.31624829660235226,logit,binary,logit_binary,win_04,val,strategy_net,benchmark_mom21
-0.30758993368037707,0.003381663750403938,0.37359981119359503,logit,binary,logit_binary,win_04,val,strategy_net,benchmark_random_walk
-0.8041781105752429,0.0032833095353838994,0.2514642931556094,logit,binary,logit_binary,win_04,test,strategy_gross,benchmark_nvda_minus_tsla
-0.8395244545684633,0.002384021067820434,0.20202688935888352,logit,binary,logit_binary,win_04,test,strategy_gross,benchmark_mom21
0.5302539710939577,0.0015378877075467175,0.08470540658935376,logit,binary,logit_binary,win_04,test,strategy_gross,benchmark_random_walk
-0.8046342384809032,0.0032135993115682713,0.24706295037505802,logit,binary,logit_binary,win_04,test,strategy_net,benchmark_nvda_minus_tsla
-0.8391816530906078,0.0023117226548759035,0.1964004126449693,logit,binary,logit_binary,win_04,test,strategy_net,benchmark_mom21
0.5310130198514622,0.0014682973269204188,0.08103609296239538,logit,binary,logit_binary,win_04,test,strategy_net,benchmark_random_walk
-0.17669888161955546,0.0017245143294160764,0.10419914143432332,logit,binary,logit_binary,win_05,train,strategy_gross,benchmark_nvda_minus_tsla
0.03635529561081968,0.001757086765008493,0.10454811472765337,logit,binary,logit_binary,win_05,train,strategy_gross,benchmark_mom21
-0.2348459987971219,0.0016377716364234913,0.10021454723974636,logit,binary,logit_binary,win_05,train,strategy_gross,benchmark_random_walk
-0.17736305185748183,0.0016650446845951038,0.10059863207716256,logit,binary,logit_binary,win_05,train,strategy_net,benchmark_nvda_minus_tsla
0.03624325393156418,0.001697969274026976,0.10101111410341247,logit,binary,logit_binary,win_05,train,strategy_net,benchmark_mom21
-0.23439457828833543,0.0015788445492367648,0.09657862906409714,logit,binary,logit_binary,win_05,train,strategy_net,benchmark_random_walk
0.8315654398543975,0.0009991522227643416,0.08650745616281028,logit,binary,logit_binary,win_05,val,strategy_gross,benchmark_nvda_minus_tsla
0.7694251076680512,0.0021794891607303394,0.1658477694295935,logit,binary,logit_binary,win_05,val,strategy_gross,benchmark_mom21
-0.6519931359276786,0.0025529328278338145,0.1622656288295378,logit,binary,logit_binary,win_05,val,strategy_gross,benchmark_random_walk
0.8319262611900221,0.0009660468870312582,0.08372232622733311,logit,binary,logit_binary,win_05,val,strategy_net,benchmark_nvda_minus_tsla
0.7696914082883878,0.0021470674045482763,0.1634647231015285,logit,binary,logit_binary,win_05,val,strategy_net,benchmark_mom21
-0.6522976113237264,0.0025204494470479496,0.16025669515636182,logit,binary,logit_binary,win_05,val,strategy_net,benchmark_random_walk
0.9999999999999996,-9.316806988356482e-19,-0.15695768384888864,logit,binary,logit_binary,win_05,test,strategy_gross,benchmark_nvda_minus_tsla
-0.4764307233012243,-0.0017696746235917452,-0.1491318722480471,logit,binary,logit_binary,win_05,test,strategy_gross,benchmark_mom21
-0.17295172335017683,-0.0016257267273283272,-0.12192039606771307,logit,binary,logit_binary,win_05,test,strategy_gross,benchmark_random_walk
0.9999999999999996,-9.316806988356482e-19,-0.15695768384888864,logit,binary,logit_binary,win_05,test,strategy_net,benchmark_nvda_minus_tsla
-0.4764307233012243,-0.0017696746235917452,-0.1491318722480471,logit,binary,logit_binary,win_05,test,strategy_net,benchmark_mom21
-0.17295172335017683,-0.0016257267273283272,-0.12192039606771307,logit,binary,logit_binary,win_05,test,strategy_net,benchmark_random_walk
-0.2188873657027763,0.0016470171800568912,0.09857133297459021,logit,binary,logit_binary,win_06,train,strategy_gross,benchmark_nvda_minus_tsla
-0.030331779127308764,0.0017079189483983634,0.09975973682284318,logit,binary,logit_binary,win_06,train,strategy_gross,benchmark_mom21
-0.13439140424051801,0.001559790855067186,0.09190497639022516,logit,binary,logit_binary,win_06,train,strategy_gross,benchmark_random_walk
-0.21925430415360697,0.0016024517088401684,0.09592243027406647,logit,binary,logit_binary,win_06,train,strategy_net,benchmark_nvda_minus_tsla
-0.03038386212857819,0.0016634568284657966,0.09717258837881043,logit,binary,logit_binary,win_06,train,strategy_net,benchmark_mom21
-0.13398144026504064,0.0015156334924026403,0.08930722943971577,logit,binary,logit_binary,win_06,train,strategy_net,benchmark_random_walk
0.9670553915343636,0.0003541135058430022,0.09677493572482714,logit,binary,logit_binary,win_06,val,strategy_gross,benchmark_nvda_minus_tsla
-0.44145526351526426,-0.0013658903773263798,-0.11214979642434805,logit,binary,logit_binary,win_06,val,strategy_gross,benchmark_mom21
-0.21539439459830131,-0.0011186230050685018,-0.08424727211282872,logit,binary,logit_binary,win_06,val,strategy_gross,benchmark_random_walk
0.9673288293003492,0.00032186883348118273,0.08923694959817471,logit,binary,logit_binary,win_06,val,strategy_net,benchmark_nvda_minus_tsla
-0.441771029663766,-0.0013985359103793073,-0.11496006471636232,logit,binary,logit_binary,win_06,val,strategy_net,benchmark_mom21
-0.21412043021771007,-0.001154041186659084,-0.08695977117361423,logit,binary,logit_binary,win_06,val,strategy_net,benchmark_random_walk
0.6089353311311878,-0.0016900179536418038,-0.11838447368153755,logit,binary,logit_binary,win_06,test,strategy_gross,benchmark_nvda_minus_tsla
-0.9159531783278627,-0.0015403837896959434,-0.21618077252348675,logit,binary,logit_binary,win_06,test,strategy_gross,benchmark_mom21
-0.6465313204429229,-0.0007461140108451258,-0.05432354867922584,logit,binary,logit_binary,win_06,test,strategy_gross,benchmark_random_walk
0.6088211735192098,-0.001705580390857265,-0.11926977456138642,logit,binary,logit_binary,win_06,test,strategy_net,benchmark_nvda_minus_tsla
-0.9161036413485327,-0.0015560390293708152,-0.21717243639643546,logit,binary,logit_binary,win_06,test,strategy_net,benchmark_mom21
-0.6475452476308968,-0.0007607820858420657,-0.055358100474988986,logit,binary,logit_binary,win_06,test,strategy_net,benchmark_random_walk
-0.12275300326347822,0.0015009083620227048,0.08989617918355972,logit,binary,logit_binary,win_07,train,strategy_gross,benchmark_nvda_minus_tsla
0.10340851430642056,0.0014184895016387336,0.08476865108165726,logit,binary,logit_binary,win_07,train,strategy_gross,benchmark_mom21
-0.0641637161302115,0.00148489455483133,0.08844253039104921,logit,binary,logit_binary,win_07,train,strategy_gross,benchmark_random_walk
-0.12300243645052683,0.0014451840872350416,0.08656020650984132,logit,binary,logit_binary,win_07,train,strategy_net,benchmark_nvda_minus_tsla
0.10352329057132512,0.0013626901417157806,0.08143403513978938,logit,binary,logit_binary,win_07,train,strategy_net,benchmark_mom21
-0.06342648122491529,0.0014295946936590937,0.08514365877165014,logit,binary,logit_binary,win_07,train,strategy_net,benchmark_random_walk
0.4952936548805368,-0.0012967935088190345,-0.08275592976577552,logit,binary,logit_binary,win_07,val,strategy_gross,benchmark_nvda_minus_tsla
-0.8801650173870078,-0.0012022467632049156,-0.1411292488057666,logit,binary,logit_binary,win_07,val,strategy_gross,benchmark_mom21
-0.6236807342826359,-0.0004367355421083741,-0.030967400760926536,logit,binary,logit_binary,win_07,val,strategy_gross,benchmark_random_walk
0.49501896046667043,-0.0013278929656609323,-0.08472032786808532,logit,binary,logit_binary,win_07,val,strategy_net,benchmark_nvda_minus_tsla
-0.8810546194911987,-0.0012336755531712218,-0.14530320017936876,logit,binary,logit_binary,win_07,val,strategy_net,benchmark_mom21
-0.6244611434105761,-0.00046724900696462775,-0.03315508271239732,logit,binary,logit_binary,win_07,val,strategy_net,benchmark_random_walk
0.45242802434776996,-0.00030552259541286194,-0.024489263913226762,logit,binary,logit_binary,win_07,test,strategy_gross,benchmark_nvda_minus_tsla
-0.509933734925536,0.00032280611664678156,0.02688363471301398,logit,binary,logit_binary,win_07,test,strategy_gross,benchmark_mom21
-0.4075084571902663,0.00016807030571183094,0.013180063399801977,logit,binary,logit_binary,win_07,test,strategy_gross,benchmark_random_walk
0.4528405574195233,-0.00038440766320957484,-0.030758298535421832,logit,binary,logit_binary,win_07,test,strategy_net,benchmark_nvda_minus_tsla
-0.5104417995476886,0.0002444766257694761,0.0203238145068532,logit,binary,logit_binary,win_07,test,strategy_net,benchmark_mom21
-0.40770555839288886,8.977119327305006e-05,0.00702716663114814,logit,binary,logit_binary,win_07,test,strategy_net,benchmark_random_walk
0.09856168879882905,0.0015209332997839229,0.09057814067468509,logit,binary,logit_binary,win_08,train,strategy_gross,benchmark_nvda_minus_tsla
0.2934040885824376,0.0011771964221305017,0.07298688867938505,logit,binary,logit_binary,win_08,train,strategy_gross,benchmark_mom21
-0.07058057079517636,0.0014905826978779454,0.0885575378496709,logit,binary,logit_binary,win_08,train,strategy_gross,benchmark_random_walk
0.09843016159291436,0.0014505106117296063,0.08641237354439034,logit,binary,logit_binary,win_08,train,strategy_net,benchmark_nvda_minus_tsla
0.2932824595531825,0.0011069279198425049,0.06865277897410603,logit,binary,logit_binary,win_08,train,strategy_net,benchmark_mom21
-0.07011608984621943,0.0014202930648955796,0.08440727032360958,logit,binary,logit_binary,win_08,train,strategy_net,benchmark_random_walk
0.6036752176110307,0.0009425233502475714,0.08567875846308547,logit,binary,logit_binary,win_08,val,strategy_gross,benchmark_nvda_minus_tsla
-0.3433790604352909,0.001916552648250099,0.14791359086771608,logit,binary,logit_binary,win_08,val,strategy_gross,benchmark_mom21
-0.3608523669984915,0.001735994652629572,0.13491320084699487,logit,binary,logit_binary,win_08,val,strategy_gross,benchmark_random_walk
0.6049316820355404,0.0008620833888246571,0.07817684629790539,logit,binary,logit_binary,win_08,val,strategy_net,benchmark_nvda_minus_tsla
-0.34305740537074697,0.0018385571111638117,0.14150611690091286,logit,binary,logit_binary,win_08,val,strategy_net,benchmark_mom21
-0.36021706721756436,0.0016584308546554473,0.12851020675628416,logit,binary,logit_binary,win_08,val,strategy_net,benchmark_random_walk
0.06514204280275525,-0.0019127340479144436,-0.15041099241080605,logit,binary,logit_binary,win_08,test,strategy_gross,benchmark_nvda_minus_tsla
-0.11693081116380072,-0.0015845722957539476,-0.12519466800987814,logit,binary,logit_binary,win_08,test,strategy_gross,benchmark_mom21
0.10969113578266661,-0.0018335868505159356,-0.14477034545453857,logit,binary,logit_binary,win_08,test,strategy_gross,benchmark_random_walk
0.06480302324728879,-0.0020709565067001984,-0.16226639933068354,logit,binary,logit_binary,win_08,test,strategy_net,benchmark_nvda_minus_tsla
-0.11716928117175,-0.0017428321498327026,-0.1372047079197221,logit,binary,logit_binary,win_08,test,strategy_net,benchmark_mom21
0.10991118445745147,-0.0019923539340728105,-0.1567418729313007,logit,binary,logit_binary,win_08,test,strategy_net,benchmark_random_walk
0.1178692308227142,0.001471680396863548,0.08893402587667897,logit,binary,logit_binary,win_09,train,strategy_gross,benchmark_nvda_minus_tsla
0.21979174305140495,0.0012275792789223866,0.07551497473599918,logit,binary,logit_binary,win_09,train,strategy_gross,benchmark_mom21
-0.1783370966079442,0.00139594574642637,0.08513948816698469,logit,binary,logit_binary,win_09,train,strategy_gross,benchmark_random_walk
0.1174184124964996,0.0013960788417341449,0.08435665195690173,logit,binary,logit_binary,win_09,train,strategy_net,benchmark_nvda_minus_tsla
0.21984349987273333,0.0011519465535786918,0.07085961233664351,logit,binary,logit_binary,win_09,train,strategy_net,benchmark_mom21
-0.1776712757312725,0.0013206275375605128,0.08053179447050218,logit,binary,logit_binary,win_09,train,strategy_net,benchmark_random_walk
0.649222364463619,0.0012724074345548929,0.13285078091231742,logit,binary,logit_binary,win_09,val,strategy_gross,benchmark_nvda_minus_tsla
0.4217754090174429,0.0014128376723652046,0.12304036513707417,logit,binary,logit_binary,win_09,val,strategy_gross,benchmark_mom21
0.1930617778575754,0.002212256357331418,0.17800319289627037,logit,binary,logit_binary,win_09,val,strategy_gross,benchmark_random_walk
0.6525745839317427,0.001172149211096598,0.12260416018597271,logit,binary,logit_binary,win_09,val,strategy_net,benchmark_nvda_minus_tsla
0.42425007945467874,0.0013127190932988434,0.1143022809051057,logit,binary,logit_binary,win_09,val,strategy_net,benchmark_mom21
0.1905622881369335,0.0021174376839548955,0.17007597728537927,logit,binary,logit_binary,win_09,val,strategy_net,benchmark_random_walk
-0.23242652869849775,-0.001487008720398997,-0.11276021913400644,logit,binary,logit_binary,win_09,test,strategy_gross,benchmark_nvda_minus_tsla
-0.7443424678895434,-0.0022212381797537695,-0.2491766749137209,logit,binary,logit_binary,win_09,test,strategy_gross,benchmark_mom21
-0.09011264537561063,-0.002001874406167595,-0.14831693878239205,logit,binary,logit_binary,win_09,test,strategy_gross,benchmark_random_walk
-0.23516418440075126,-0.00157001655884064,-0.11891609753197487,logit,binary,logit_binary,win_09,test,strategy_net,benchmark_nvda_minus_tsla
-0.7461843746395604,-0.0023117155843723285,-0.2591288556238258,logit,binary,logit_binary,win_09,test,strategy_net,benchmark_mom21
-0.0888183017163729,-0.002093369642801543,-0.1548066626030227,logit,binary,logit_binary,win_09,test,strategy_net,benchmark_random_walk
0.19353485799571954,0.0014524496593051508,0.08869424146665092,logit,binary,logit_binary,win_10,train,strategy_gross,benchmark_nvda_minus_tsla
0.21107454501177964,0.0012288394618124496,0.07531143403974931,logit,binary,logit_binary,win_10,train,strategy_gross,benchmark_mom21
-0.15912615727546564,0.001419733392972298,0.08615030881848716,logit,binary,logit_binary,win_10,train,strategy_gross,benchmark_random_walk
0.19361689419722178,0.001381352497063811,0.08433970428251951,logit,binary,logit_binary,win_10,train,strategy_net,benchmark_nvda_minus_tsla
0.21097684182604173,0.0011578646271953909,0.07094791237399736,logit,binary,logit_binary,win_10,train,strategy_net,benchmark_mom21
-0.1587196176985809,0.0013487830389338287,0.08182576483483375,logit,binary,logit_binary,win_10,train,strategy_net,benchmark_random_walk
0.9002772327693149,0.0011843917500166683,0.22161510475883728,logit,binary,logit_binary,win_10,val,strategy_gross,benchmark_nvda_minus_tsla
0.40354032795441186,0.0036063493761231873,0.29970114005857973,logit,binary,logit_binary,win_10,val,strategy_gross,benchmark_mom21
0.23675173773756872,0.003294159784795135,0.25649193154749217,logit,binary,logit_binary,win_10,val,strategy_gross,benchmark_random_walk
0.9000339220193996,0.0011194539817361887,0.21259694621030453,logit,binary,logit_binary,win_10,val,strategy_net,benchmark_nvda_minus_tsla
0.4051741470093136,0.003541053661821453,0.29546425585935043,logit,binary,logit_binary,win_10,val,strategy_net,benchmark_mom21
0.23678112009081567,0.0032285557929695578,0.25208590454828456,logit,binary,logit_binary,win_10,val,strategy_net,benchmark_random_walk
0.7919149579227849,0.0009266233880998722,0.09544969645647207,logit,binary,logit_binary,win_10,test,strategy_gross,benchmark_nvda_minus_tsla
0.09023222197229498,-0.0004660314906206921,-0.029751229365156593,logit,binary,logit_binary,win_10,test,strategy_gross,benchmark_mom21
-0.1037903875154397,-0.0005994842152794199,-0.03832189686618185,logit,binary,logit_binary,win_10,test,strategy_gross,benchmark_random_walk
0.7930798575064524,0.0008897212272863562,0.09157490168991506,logit,binary,logit_binary,win_10,test,strategy_net,benchmark_nvda_minus_tsla
0.0915467393971714,-0.000503987192420612,-0.03213873938860286,logit,binary,logit_binary,win_10,test,strategy_net,benchmark_mom21
-0.10514654299092072,-0.0006392977519029761,-0.04082259765020891,logit,binary,logit_binary,win_10,test,strategy_net,benchmark_random_walk
0.2238071589542049,0.0014684555601877352,0.09001080585100386,logit,binary,logit_binary,win_11,train,strategy_gross,benchmark_nvda_minus_tsla
0.23429135552760266,0.0012569457457802006,0.07723302700953359,logit,binary,logit_binary,win_11,train,strategy_gross,benchmark_mom21
-0.1349612068347,0.0014745211869028607,0.08889074738136599,logit,binary,logit_binary,win_11,train,strategy_gross,benchmark_random_walk
0.22381814638445233,0.0013870387720143638,0.08498235398380702,logit,binary,logit_binary,win_11,train,strategy_net,benchmark_nvda_minus_tsla
0.23450740041590382,0.001175281145698514,0.07218648008160619,logit,binary,logit_binary,win_11,train,strategy_net,benchmark_mom21
-0.13462435628858,0.0013932431042812624,0.08395059408777532,logit,binary,logit_binary,win_11,train,strategy_net,benchmark_random_walk
-0.06865804233356958,0.0029994441331780202,0.19500121554853336,logit,binary,logit_binary,win_11,val,strategy_gross,benchmark_nvda_minus_tsla
-0.7344907734612799,0.0025083454134038267,0.2453527180411275,logit,binary,logit_binary,win_11,val,strategy_gross,benchmark_mom21
-0.15845455654579202,0.0030390205451228617,0.1997213157521847,logit,binary,logit_binary,win_11,val,strategy_gross,benchmark_random_walk
-0.06608326982277724,0.00288703162153696,0.18795195412997598,logit,binary,logit_binary,win_11,val,strategy_net,benchmark_nvda_minus_tsla
-0.7339167992685073,0.0023916411885521295,0.2345305598734869,logit,binary,logit_binary,win_11,val,strategy_net,benchmark_mom21
-0.1572077309080367,0.0029225235350659935,0.1923307724320268,logit,binary,logit_binary,win_11,val,strategy_net,benchmark_random_walk
-0.42944022223564887,0.004785801826763995,0.255564629402377,logit,binary,logit_binary,win_11,test,strategy_gross,benchmark_nvda_minus_tsla
-0.1765552939126791,0.0026482271950808325,0.1295982764644893,logit,binary,logit_binary,win_11,test,strategy_gross,benchmark_mom21
-0.025360009080293653,0.003535444119260369,0.17042103777793957,logit,binary,logit_binary,win_11,test,strategy_gross,benchmark_random_walk
-0.42846520157633805,0.004728159507499008,0.2525063943678548,logit,binary,logit_binary,win_11,test,strategy_net,benchmark_nvda_minus_tsla
-0.17633027138535526,0.0025946053784831765,0.1270326691479746,logit,binary,logit_binary,win_11,test,strategy_net,benchmark_mom21
-0.026827771884809812,0.0034837123616365,0.16801556257818687,logit,binary,logit_binary,win_11,test,strategy_net,benchmark_random_walk
0.40518923580826094,0.0010807298411384468,0.0750218191927881,logit,binary,logit_binary,win_12,train,strategy_gross,benchmark_nvda_minus_tsla
0.195519330458391,0.0011756018763144362,0.07604200574869235,logit,binary,logit_binary,win_12,train,strategy_gross,benchmark_mom21
-0.07445941570331237,0.0012836307846568662,0.0816474245889737,logit,binary,logit_binary,win_12,train,strategy_gross,benchmark_random_walk
0.40508951164689894,0.0009930206134495195,0.06895809324696511,logit,binary,logit_binary,win_12,train,strategy_net,benchmark_nvda_minus_tsla
0.19528949008921628,0.0010880033304186824,0.07039752454188192,logit,binary,logit_binary,win_12,train,strategy_net,benchmark_mom21
-0.07406189861834701,0.0011960558736422914,0.07610094077633288,logit,binary,logit_binary,win_12,train,strategy_net,benchmark_random_walk
0.7064502114018758,0.002421024987118328,0.16891939377547083,logit,binary,logit_binary,win_12,val,strategy_gross,benchmark_nvda_minus_tsla
-0.3611950412377397,0.0028513538968556796,0.14883467112185456,logit,binary,logit_binary,win_12,val,strategy_gross,benchmark_mom21
0.3164265458718373,0.00392472472456702,0.20189222491229797,logit,binary,logit_binary,win_12,val,strategy_gross,benchmark_random_walk
0.7058929669069804,0.0023914637275086995,0.1663372713522796,logit,binary,logit_binary,win_12,val,strategy_net,benchmark_nvda_minus_tsla
-0.3623568791759738,0.002814601552616127,0.14679817754926416,logit,binary,logit_binary,win_12,val,strategy_net,benchmark_mom21
0.3173420615894989,0.0038916310829415607,0.20000750526060587,logit,binary,logit_binary,win_12,val,strategy_net,benchmark_random_walk
0.4533543159830317,-0.0010144859116315423,-0.04061462162690995,logit,binary,logit_binary,win_12,test,strategy_gross,benchmark_nvda_minus_tsla
0.08713553348019952,-0.004506232850080364,-0.16250079480684862,logit,binary,logit_binary,win_12,test,strategy_gross,benchmark_mom21
0.3204671878573521,-0.0030549226586598253,-0.11584116786088106,logit,binary,logit_binary,win_12,test,strategy_gross,benchmark_random_walk
