beta,alpha,information_ratio,model_name,class_type,model_id,window_id,split,strategy_name,benchmark_name
-0.16413419535048246,0.009100190231581144,0.6027912689762551,nn,binary,nn_binary,win_01,train,strategy_gross,benchmark_nvda_minus_tsla
0.1462468976622256,0.009134252057658599,0.6026990733517801,nn,binary,nn_binary,win_01,train,strategy_gross,benchmark_mom21
-0.009391892117499344,0.009242577229462933,0.6009532319758827,nn,binary,nn_binary,win_01,train,strategy_gross,benchmark_random_walk
-0.16442396460635372,0.008882525800919198,0.5885170183969012,nn,binary,nn_binary,win_01,train,strategy_net,benchmark_nvda_minus_tsla
0.14617842389079058,0.008916895376576226,0.5884525170312815,nn,binary,nn_binary,win_01,train,strategy_net,benchmark_mom21
-0.003818690664538381,0.009026671029750513,0.5869857313111844,nn,binary,nn_binary,win_01,train,strategy_net,benchmark_random_walk
0.17425116759217607,0.005495709693438009,0.3507910240526915,nn,binary,nn_binary,win_01,val,strategy_gross,benchmark_nvda_minus_tsla
0.17118323476381983,0.0055335933084145585,0.3530189474081274,nn,binary,nn_binary,win_01,val,strategy_gross,benchmark_mom21
-0.5446722945061439,0.004350574123071158,0.33318922091161907,nn,binary,nn_binary,win_01,val,strategy_gross,benchmark_random_walk
0.1742804666543577,0.005313069497272753,0.338777211689532,nn,binary,nn_binary,win_01,val,strategy_net,benchmark_nvda_minus_tsla
0.17099833562414166,0.005351658391690598,0.34104011810296825,nn,binary,nn_binary,win_01,val,strategy_net,benchmark_mom21
-0.5414713439740838,0.004178277316782006,0.3185985148419056,nn,binary,nn_binary,win_01,val,strategy_net,benchmark_random_walk
0.05676364908194945,0.004291342511490336,0.27684189102908296,nn,binary,nn_binary,win_01,test,strategy_gross,benchmark_nvda_minus_tsla
-0.33722194581322196,0.004472582542072086,0.30748027792296856,nn,binary,nn_binary,win_01,test,strategy_gross,benchmark_mom21
0.3194439788207787,0.004440706819334583,0.30312942749105004,nn,binary,nn_binary,win_01,test,strategy_gross,benchmark_random_walk
0.0573467877074336,0.004135444651728531,0.26705880400431753,nn,binary,nn_binary,win_01,test,strategy_net,benchmark_nvda_minus_tsla
-0.33493213343348677,0.00431572003458662,0.29674964077357735,nn,binary,nn_binary,win_01,test,strategy_net,benchmark_mom21
0.3183381248785815,0.004284506012418107,0.29266646558007137,nn,binary,nn_binary,win_01,test,strategy_net,benchmark_random_walk
-0.09584544269507084,0.009600473958320182,0.6607038894911241,nn,binary,nn_binary,win_02,train,strategy_gross,benchmark_nvda_minus_tsla
0.14980586809148574,0.009523972345627475,0.6618328114064211,nn,binary,nn_binary,win_02,train,strategy_gross,benchmark_mom21
-0.04369481516182949,0.009648072279013209,0.6604946772688504,nn,binary,nn_binary,win_02,train,strategy_gross,benchmark_random_walk
-0.09598256684524009,0.009390919364668288,0.646505815084445,nn,binary,nn_binary,win_02,train,strategy_net,benchmark_nvda_minus_tsla
0.15022381345218302,0.009314113935832487,0.6475251814276032,nn,binary,nn_binary,win_02,train,strategy_net,benchmark_mom21
